timestamp,open,high,low,close,volume,turnover,EMA50,EMA200,RSI,MACD,MACD_signal,Bollinger_upper,Bollinger_lower,Volume_MA,signal
2025-03-21 21:00:00,84172.1,84567.3,84129.4,84358.2,2416.696,203887785.3178,,,57.23496093153656,-1.6378031172353076,-4.960830945742297,84407.8875165663,83964.5924834337,919.1700999999999,HOLD
2025-03-21 20:00:00,83921.0,84211.2,83771.8,84172.1,1288.238,108225334.8334,,,49.25475922691897,-2.882273168041138,-4.545119390202066,84407.81322232094,83972.62677767906,954.89195,HOLD
2025-03-21 19:00:00,84058.6,84165.6,83742.6,83921.0,2699.631,226595441.9057,,,40.95692358040739,-23.85520812901086,-8.407137137963826,84424.98427334959,83940.8457266504,1035.2064500000001,HOLD
2025-03-21 18:00:00,83981.0,84431.5,83865.1,84058.6,3158.225,265830470.1611,,,46.29615129238149,-29.03850237901497,-12.533410186174056,84416.10163501756,83958.91836498243,1146.2298500000002,HOLD
2025-03-21 17:00:00,84068.2,84112.3,83666.7,83981.0,2148.484,180320656.8819,,,43.885899364756156,-38.958878188816016,-17.81850378670245,84424.81408275268,83935.41591724733,1202.8285,HOLD
2025-03-21 16:00:00,83524.7,84124.8,83311.3,84068.2,5295.688,443285291.1315,,,47.21168891687545,-39.33115122281015,-22.12103327392399,84423.77488451208,83924.80511548794,1437.42185,HOLD
2025-03-21 15:00:00,84197.9,84240.0,83508.0,83524.7,3481.115,291630107.1096,,,33.775141656743585,-82.53072523836454,-34.202971666812104,84517.76626039423,83763.89373960577,1561.9564,HOLD
2025-03-21 14:00:00,83898.8,84252.0,83453.0,84197.9,5331.014,447377426.2179,,,51.99831091721957,-61.7334601481125,-39.70906936307219,84495.98993299916,83768.76006700084,1801.9126,HOLD
2025-03-21 13:00:00,83424.8,84065.2,83136.3,83898.8,9553.936,798630360.3241,,,45.94863051462932,-68.59562043184997,-45.486379576827744,84478.85419035758,83744.42580964242,2204.5692,HOLD
2025-03-21 12:00:00,84001.3,84323.5,83333.0,83424.8,6088.032,510019052.0183,,,38.33655787742393,-111.00220617630112,-58.589544896722416,84545.58368122275,83602.11631877726,2473.77365,HOLD
2025-03-21 11:00:00,84108.3,84124.9,83891.3,84001.3,1161.05,97535174.6446,,,49.33110694405994,-96.97315277179587,-66.26626647173711,84528.50469549822,83595.50530450176,2510.1682499999997,HOLD
2025-03-21 10:00:00,84099.9,84251.3,83841.7,84108.3,2092.016,175843617.7875,,,51.074727810940615,-76.34100947456318,-68.28121507230233,84507.20496997486,83597.96503002512,2570.8486000000003,HOLD
2025-03-21 09:00:00,83971.9,84313.5,83747.3,84099.9,3479.635,292630630.6118,84124.9881414991,,50.9265663578836,-59.97632729612815,-66.6202375170675,84485.37065967338,83600.87934032662,2704.3132,HOLD
2025-03-21 08:00:00,83897.9,84118.0,83684.6,83971.9,2931.983,245933543.9205,84118.98468496972,,48.61241514877304,-56.68233040650375,-64.63265609495475,84449.78078879036,83601.51921120963,2816.3535,HOLD
2025-03-21 07:00:00,84165.0,84228.1,83700.0,83897.9,2998.995,251620248.6605,84110.31469732385,,47.27494288781856,-59.35874503251398,-63.577873882466605,84428.22789848647,83591.45210151353,2940.2954999999997,HOLD
2025-03-21 06:00:00,84420.3,84430.2,84000.0,84165.0,2541.953,213953111.5018,84112.45921899742,,52.36889750185934,-39.47207563655684,-58.756714233284654,84430.89185208251,83591.03814791748,3035.04535,HOLD
2025-03-21 05:00:00,84620.9,84627.0,84286.0,84420.3,1483.389,125229487.8553,84124.53140648773,,56.67728979289899,-3.0757155612373026,-47.62051449887519,84486.96106725592,83574.26893274409,3062.36225,HOLD
2025-03-21 04:00:00,84402.9,84758.5,84402.8,84620.9,2197.745,186005580.7556,84143.99684152742,,59.75746047359963,41.477281256302376,-29.800955347839675,84576.76314438772,83531.82685561228,3114.9939499999996,HOLD
2025-03-21 03:00:00,84638.7,84686.0,84222.6,84402.9,1791.721,151170363.7691,84154.14990656557,,55.16707290560211,58.52048638393171,-12.1366670014854,84615.82846467469,83527.5915353253,3164.4345000000003,HOLD
2025-03-21 02:00:00,84735.6,84800.0,84469.9,84638.7,1828.942,154781617.9437,84173.15187101398,,58.849267861763295,90.01678115475806,8.294022629763294,84694.05785484344,83499.18214515655,3198.4244,HOLD
2025-03-21 01:00:00,84452.5,84749.9,84327.7,84735.6,2598.517,219714150.9117,84195.20866038598,,60.29253430255761,121.39744764295756,30.91470763240215,84766.2449090095,83464.7350909905,3207.51545,HOLD
2025-03-21 00:00:00,84168.9,84475.0,84118.2,84452.5,1801.174,151909469.4228,84205.29851684143,,54.300509190549725,122.01651742552349,49.13506959102642,84796.42072835873,83462.59927164129,3233.16225,HOLD
2025-03-20 23:00:00,84100.0,84307.7,83880.0,84168.9,2089.542,175711465.3503,84203.87112402412,,49.04236456123614,98.48768016201211,59.005591705223566,84802.03408275575,83481.77591724425,3202.6578,HOLD
2025-03-20 22:00:00,84325.5,84468.2,83939.1,84100.0,2394.279,201468396.2114,84199.79774661142,,47.83056221252084,73.43474293092731,61.89142195036432,84803.30536294408,83484.64463705593,3164.4605,HOLD
2025-03-20 21:00:00,84488.8,84550.0,84195.8,84325.5,2126.816,179472842.2317,84204.72724674431,,52.01004675199696,70.95811412672629,63.70476038563671,84820.5995905367,83501.80040946329,3163.3771,HOLD
2025-03-20 20:00:00,84129.2,84550.0,84094.9,84488.8,1689.7,142615602.6712,84215.86735471513,,54.83207299071795,81.23587658352335,67.21098362521404,84855.11433508292,83509.3456649171,2983.0777,HOLD
2025-03-20 19:00:00,84013.0,84387.0,83875.0,84129.2,2744.655,230975895.0351,84212.46863492238,,48.12138535666594,59.676449715392664,65.70407684324977,84815.12607272538,83609.78392727459,2946.2547000000004,HOLD
2025-03-20 18:00:00,84051.9,84299.4,83900.0,84013.0,3361.485,282603251.4236,84204.64633551367,,46.15563563274337,32.835571688061464,59.13037581221211,84812.13087466267,83594.28912533731,2847.7782500000003,HOLD
2025-03-20 17:00:00,83764.5,84334.3,83688.0,84051.9,7964.964,669098307.836,84198.65628314058,,46.937100105734174,14.535333100386197,50.211367269846924,84808.02167048102,83613.70832951897,2768.3296499999997,HOLD
2025-03-20 16:00:00,84658.5,84883.1,83605.8,83764.5,12553.452,1056689583.0502,84181.63054654683,,42.07809956753598,-22.89460121304728,35.59017357326809,84749.1088934493,83706.59110655071,3091.60065,HOLD
2025-03-20 15:00:00,86139.9,86188.0,84510.4,84658.5,15172.319,1294001587.0386,84200.33130942735,,56.99261551381774,19.35709812786081,32.34355848418663,84803.12922864145,83718.29077135853,3792.1641000000004,HOLD
2025-03-20 14:00:00,85458.5,86488.0,85414.5,86139.9,10998.161,946846662.2402,84276.39282670472,,70.53280329034791,170.4140466356621,59.95765611448172,85339.31092280567,83385.26907719435,4237.47135,HOLD
2025-03-20 13:00:00,85296.7,85808.8,85028.7,85458.5,4622.68,394849536.6864,84322.74997075551,,61.01697112711568,232.46477214308106,94.4590793202016,85508.4952498319,83351.9447501681,4294.623600000001,HOLD
2025-03-20 12:00:00,85450.2,85537.6,85138.2,85296.7,2560.677,218465939.678,84360.94408954942,,58.98209990289816,265.5237192256318,128.67200730128764,85615.95660008417,83376.96339991581,4276.0583,HOLD
2025-03-20 11:00:00,85124.0,85493.0,85118.4,85450.2,2773.702,236667831.9444,84403.6600076063,,60.33362268059853,300.6437066068029,163.06634716239068,85731.41914393475,83416.73085606525,4264.7936500000005,HOLD
2025-03-20 10:00:00,85840.1,85911.0,84746.4,85124.0,8703.444,741398233.1915,84431.908634759,,56.10307248130406,298.7115747076605,190.19539267144467,85787.04160395896,83457.00839604103,4572.868199999999,HOLD
2025-03-20 09:00:00,86200.1,86250.2,85756.6,85840.1,1802.419,155006773.4458,84487.13182555276,,62.345194561524984,350.91846196947154,222.34000653105005,85968.047592956,83417.982407044,4588.8197,HOLD
2025-03-20 08:00:00,85780.7,86291.7,85675.8,86200.1,3093.172,266132774.192,84554.3070480801,,65.03686573133362,416.5401717960485,261.1800395840498,86205.14990610885,83338.80009389116,4633.59105,HOLD
2025-03-20 07:00:00,85722.1,85937.2,85663.8,85780.7,1335.438,114598148.1279,84602.40088933185,,59.68418351281996,429.74988551434944,294.89400877010974,86327.89860321821,83353.8313967818,4610.7769,HOLD
2025-03-20 06:00:00,85793.1,85963.6,85595.7,85722.1,1969.707,168982531.7078,84646.31065837765,,58.95408803895413,430.52729785187694,322.0206665864632,86426.92020101871,83363.14979898129,4617.81515,HOLD
2025-03-20 05:00:00,85637.3,85810.4,85433.8,85793.1,1602.84,137219010.9502,84691.28278942168,,59.59893788089774,431.8939052633068,343.995314321832,86526.4249513388,83369.3950486612,4568.0313,HOLD
2025-03-20 04:00:00,85854.6,85904.9,85366.0,85637.3,2613.526,223735548.7857,84728.381503562,,57.465454224586395,415.6142511809594,358.3191016936575,86595.74606004804,83418.55393995195,4608.648899999999,HOLD
2025-03-20 03:00:00,86024.0,86087.3,85790.9,85854.6,1177.934,101195055.8769,84772.54693479488,,59.63577712019521,415.4576646357309,369.7468142820722,86672.04351734393,83510.82648265606,4563.068499999999,HOLD
2025-03-20 02:00:00,85841.4,86081.8,85584.0,86024.0,2427.177,208300414.574,84821.62352558725,,61.29384002431394,424.1138129021565,380.62021400608904,86749.25350306027,83626.01649693972,4564.7134,HOLD
2025-03-20 01:00:00,85991.1,86324.9,85696.5,85841.4,3601.286,309638441.6048,84861.61475987794,,58.504105963198036,411.4961078356573,386.79539277200274,86797.21590565967,83729.64409434034,4638.4369,HOLD
2025-03-20 00:00:00,86792.3,87400.0,85909.6,85991.1,9652.671,837413732.6204,84905.90829870626,,60.10715459919006,408.86290748057945,391.2088957137181,86860.32703100846,83816.76296899153,5036.5854500000005,HOLD
2025-03-19 23:00:00,86111.8,86970.0,86111.8,86792.3,6028.424,522051920.339,84979.88444385503,,67.37212961327386,466.0538427296997,406.17788511691447,87012.82854363296,83930.57145636703,5200.7739,HOLD
2025-03-19 22:00:00,85589.8,86469.1,85589.8,86111.8,5315.176,457780958.7705,85024.27328919405,,57.75205527891736,451.2655003438995,415.19540816231154,86986.39602059372,84166.88397940628,5298.45845,HOLD
2025-03-19 21:00:00,85307.6,85888.0,85286.2,85589.8,3694.927,316390838.3793,85046.45080726488,,51.658547122027,392.8955397813115,410.73543448611156,86877.80167728083,84429.26832271917,5084.9565999999995,HOLD
2025-03-19 20:00:00,85406.0,85811.1,85161.0,85307.6,4192.342,358626053.5739,85056.69195207802,,48.66888221315809,320.1749662376096,392.6233408364112,86616.83946797946,84844.54053202055,4666.9011,HOLD
2025-03-19 19:00:00,85571.7,85927.6,84891.9,85406.0,10769.261,919646769.0602,85070.3903068985,,49.76069142059267,267.401012991264,367.57887526738176,86523.60438156808,85012.52561843193,4446.7482,HOLD
2025-03-19 18:00:00,84205.3,85846.3,83505.9,85571.7,22908.712,1939782229.8371,85090.04951054954,,51.62657673543034,236.22482725135342,341.3080656641761,86479.70285919578,84999.60714080422,5042.27575,HOLD
2025-03-19 17:00:00,84542.9,84688.2,83730.6,84205.3,6266.102,527642732.3401,85055.3534513123,,38.82213304065989,100.10645007905259,293.0677425471514,86670.47633243672,84683.51366756327,5124.446849999999,HOLD
2025-03-19 16:00:00,84694.6,84798.0,84400.0,84542.9,3755.103,317572050.2378,85035.25723753535,,42.60949407979788,19.251237763674,238.30444159045592,86739.13791908375,84539.47208091627,5184.1681499999995,HOLD
2025-03-19 15:00:00,84273.8,84850.0,84067.0,84694.6,5886.419,497300155.395,85021.89813018103,,44.27878033235948,-32.21482587675564,184.20058809701362,86774.24171920386,84428.80828079613,5339.803999999999,HOLD
2025-03-19 14:00:00,84057.4,84369.0,83833.0,84273.8,3849.869,323975248.4025,84992.56094860531,,40.739002626800186,-105.73821105514071,126.21282826658276,86853.23322468247,84264.79677531753,5097.12525,HOLD
2025-03-19 13:00:00,83714.4,84308.9,83588.9,84057.4,7518.77,631671777.4013,84955.88797022864,,39.01180286431721,-179.3996870660485,65.09032520005651,86911.54167542883,84028.21832457118,5382.9428,HOLD
2025-03-19 12:00:00,83836.8,83888.7,83483.9,83714.4,2827.704,236557160.29,84907.20216747458,,36.37907835542772,-262.4290521792718,-0.4135502758091576,86935.02857769371,83756.1614223063,5369.669400000001,HOLD
2025-03-19 11:00:00,83438.4,84050.0,83344.0,83836.8,5127.793,429572977.2733,84865.22561188735,,37.98735816558273,-314.72580202946847,-63.27600062654102,86953.0820301746,83543.71796982539,5559.28715,HOLD
2025-03-19 10:00:00,83495.1,83795.8,83424.8,83438.4,3271.227,273479214.5119,84809.27166632315,,34.89527690985719,-383.89361684623873,-127.39952387048056,86995.43224392942,83272.99775607057,5624.36315,HOLD
2025-03-19 09:00:00,83373.6,83580.3,83318.7,83495.1,1793.7,149720561.2173,84757.73552254577,,35.69748708154495,-429.1869917955919,-187.75701745550282,86984.47028574721,83054.15971425279,5633.906150000001,HOLD
2025-03-19 08:00:00,83161.3,83478.9,83149.5,83373.6,2053.504,171152922.0779,84703.45569813222,,34.71049343237476,-469.47454206307884,-244.10052237701802,86973.9516558495,82838.30834415049,5605.90505,HOLD
2025-03-19 07:00:00,83157.9,83335.9,82997.7,83161.3,1635.421,136030315.4288,84642.97900408783,,32.99389504101282,-512.6243373773468,-297.8052853770838,86923.74635453991,82619.18364546009,5628.7794,HOLD
2025-03-19 06:00:00,83205.0,83298.0,83072.0,83157.9,1312.665,109178367.375,84584.74061177066,,32.965777014465516,-540.8605093486112,-346.4163301713893,86809.2421519604,82447.07784803961,5573.0538,HOLD
2025-03-19 05:00:00,82922.0,83288.3,82885.0,83205.0,2362.008,196316077.2843,84530.63313679925,,33.80734216181544,-553.0619488207012,-387.74545390125166,86686.84220762276,82305.83779237724,5511.0899,HOLD
2025-03-19 04:00:00,82997.8,83039.9,82752.7,82922.0,1065.972,88381156.3935,84467.54948437575,,31.26734961067875,-578.894279474669,-425.9752190159352,86523.01205343065,82162.75794656937,5081.7549500000005,HOLD
2025-03-19 03:00:00,82830.5,83044.6,82708.2,82997.8,1613.932,133785608.9192,84409.91224969435,,32.72529307003599,-586.4894755200949,-458.07807031676714,86095.03940655442,82211.28059344558,4861.030349999999,HOLD
2025-03-19 02:00:00,82554.2,82856.2,82475.5,82830.5,2104.213,173942137.8305,84347.97451441221,,31.15453161367705,-599.1023558916495,-486.28292743174364,85790.72151454183,82187.46848545817,4700.4822,HOLD
2025-03-19 01:00:00,83071.1,83134.8,82535.2,82554.2,3121.312,258527588.5885,84277.63041580781,,28.70411213182004,-624.1978905885189,-513.8659200630988,85584.61086993734,82090.01913006263,4671.801450000001,HOLD
2025-03-19 00:00:00,82675.7,83211.9,82561.2,83071.1,3570.348,296173862.7099,84230.31549754084,,38.45651485734262,-595.5120799881988,-530.1951520481189,85365.03049160128,82085.94950839873,4640.70175,HOLD
2025-03-18 23:00:00,82342.2,82782.7,82342.2,82675.7,2427.739,200583206.1672,84169.3501839118,,34.561939857349614,-597.7928599453589,-543.7146936275669,85095.34038711568,82082.60961288433,4223.62565,HOLD
2025-03-18 22:00:00,82008.0,82517.6,81945.5,82342.2,2049.572,168624941.9938,84097.69723552311,,31.650458518499335,-619.3713301688113,-558.8460209358159,84727.30378211489,82127.69621788511,3180.6686500000005,HOLD
2025-03-18 21:00:00,82004.8,82150.0,81878.8,82008.0,1003.47,82299494.5408,84015.74832432612,,29.012898727579397,-655.8790053562116,-578.252617819895,84704.43350054006,81930.83649945995,2917.53705,HOLD
2025-03-18 20:00:00,82263.2,82321.2,81828.0,82004.8,1803.426,147975549.9738,83936.8876057251,,28.9879890210061,-677.2627508123696,-598.0546444183899,84570.31067846724,81811.14932153275,2819.9532,HOLD
2025-03-18 19:00:00,81844.0,82427.2,81708.1,82263.2,3571.74,293099115.9348,83871.25279765745,,33.92159281990888,-665.6851980978245,-611.5807551542769,84319.7051505644,81818.6148494356,2704.21925,HOLD
2025-03-18 18:00:00,81424.8,81900.0,81175.3,81844.0,3209.676,261688353.6377,83791.7526879454,,30.249873541755008,-682.4687656508468,-625.7583572535909,84178.4404060466,81716.89959395339,2672.2096,HOLD
2025-03-18 17:00:00,81813.9,81952.7,81286.9,81424.8,3904.83,318525151.4966,83698.93101390832,,27.091842083683673,-721.2813183986436,-644.8629494826015,84105.61994618409,81526.46005381593,2491.5126,HOLD
2025-03-18 16:00:00,81556.0,82122.4,81491.2,81813.9,3365.094,275143859.4435,83625.00822904917,,33.98129203012911,-712.4309672078962,-658.3765530276605,84011.88455696542,81430.14544303458,2518.3821,HOLD
2025-03-18 15:00:00,81804.5,82160.9,81485.0,81556.0,4609.796,376976951.1981,83543.8706514394,,31.834077267308473,-717.951279326735,-670.2914982874754,83886.34221995684,81327.60778004317,2492.48225,HOLD
2025-03-18 14:00:00,81319.9,81923.0,81093.6,81804.5,7841.125,638835147.7412,83475.66003765746,,36.028587618931795,-694.2711674047314,-675.0874321109267,83790.43766226983,81260.12233773016,2720.97715,HOLD
2025-03-18 13:00:00,82357.0,82437.7,81125.8,81319.9,12265.752,1002030983.7297,83391.12042833756,,31.905511403286056,-706.4640008857241,-681.3627458658862,83703.29386606973,81129.74613393025,3244.57975,HOLD
2025-03-18 12:00:00,82546.1,82786.1,82283.2,82357.0,3150.437,259937099.3205,83350.56668604982,,46.11721310626056,-625.2342949134472,-670.1370556753984,83575.21896930996,81156.16103069004,3299.4263999999994,HOLD
2025-03-18 11:00:00,82783.8,82831.5,82471.5,82546.1,1662.864,137385897.2644,83319.0189728714,,48.238486595618,-539.3827099503978,-643.9861865303983,83492.11888535971,81177.7411146403,3300.7985500000004,HOLD
2025-03-18 10:00:00,82811.3,82912.2,82564.2,82783.8,2480.871,205215601.7067,83298.02999354312,,50.85743402066981,-447.0114372875978,-604.5912366818383,83430.912193566,81201.53780643402,3359.20885,HOLD
2025-03-18 09:00:00,83246.2,83317.1,82750.0,82811.3,1979.838,164411790.4041,83278.94254281594,,51.16528227242113,-367.35290244025236,-557.143569833521,83360.50108650647,81232.57891349355,3340.1003499999997,HOLD
2025-03-18 08:00:00,83117.7,83421.3,83000.0,83246.2,2557.686,212850388.9309,83277.65852152905,,55.87313955236658,-266.0631340847467,-498.9274826837662,83423.19717028772,81202.30282971228,3414.6860500000003,HOLD
2025-03-18 07:00:00,82403.1,83278.3,82309.5,83117.7,7568.49,627712976.3171,83271.38563833183,,54.21020907671452,-193.92370720696636,-437.92672758840627,83445.10167437098,81192.38832562904,3712.4139500000006,HOLD
2025-03-18 06:00:00,82987.8,82992.2,82200.1,82403.1,4169.599,344153493.0185,83237.33522114235,,46.009312603576205,-192.1993846422556,-388.7812589991762,83400.05227259612,81194.69772740388,3815.6832500000005,HOLD
2025-03-18 05:00:00,82953.2,83095.8,82869.9,82987.8,1506.93,125068966.5527,83227.5495261956,,52.359819742978736,-142.0153782494599,-339.42808284923296,83457.546369269,81180.56363073099,3734.96415,HOLD
2025-03-18 04:00:00,83100.5,83170.8,82801.6,82953.2,1334.651,110764395.8649,83216.79072124675,,51.97026172809781,-103.83912961410533,-292.31029220220745,83437.14275502786,81189.17724497215,3623.1793,HOLD
2025-03-18 03:00:00,83324.3,83324.4,82905.8,83100.5,1648.825,137002536.5278,83212.2303008057,,53.5545298944874,-60.99518404947594,-246.04727057166116,83500.2586912658,81168.54130873419,3584.2335999999996,HOLD
2025-03-18 02:00:00,83119.7,83500.0,83027.1,83324.3,2133.902,177768076.6962,83216.6251909702,,55.9328767641424,-8.879896965518128,-198.61379585043255,83626.70631833104,81140.30368166894,3588.4500999999996,HOLD
2025-03-18 01:00:00,83748.0,83866.1,82949.2,83119.7,4508.126,375258104.2796,83212.82420308903,,53.248347182408665,15.730996299302205,-155.7448374204856,83709.28154602762,81168.89845397238,3763.6829,HOLD
2025-03-18 00:00:00,83955.1,83975.1,83653.3,83748.0,1395.861,116961434.2535,83233.8114892424,,59.65252665612144,84.95456228968396,-107.6049574784517,83900.26841981834,81152.23158018166,3743.3046500000005,HOLD
2025-03-17 23:00:00,84009.8,84091.8,83686.2,83955.1,1485.737,124665326.7316,83262.09731319369,,61.52346798569747,154.74220444979437,-55.13552509280248,84112.10605854382,81109.58394145618,3639.0045,HOLD
2025-03-17 22:00:00,84026.7,84205.0,83946.7,84009.8,911.003,76595776.1348,83291.4189871861,,62.024356277843985,212.01922090630978,-1.7045758929800314,84294.15329738581,81144.11670261418,3524.07085,HOLD
2025-03-17 21:00:00,83919.9,84222.7,83829.7,84026.7,1743.529,146461213.1572,83320.25353670822,,62.18813486536601,255.8263509402459,49.80160947366516,84404.82262932176,81293.63737067826,3416.0058000000004,HOLD
2025-03-17 20:00:00,84433.4,84462.7,83787.1,83919.9,3187.817,267929676.3605,83343.76908428829,,60.414903936384974,278.71311833504296,95.58391124594073,84500.62225998973,81408.43774001027,3407.14195,HOLD
2025-03-17 19:00:00,84468.2,84728.5,84266.7,84433.4,3243.776,274041304.7756,83386.49970843385,,65.50747024198895,334.43109144111804,143.3533472849762,84632.6232666728,81564.17673332719,3338.8409500000002,HOLD
2025-03-17 18:00:00,84170.7,84569.4,83951.6,84468.2,4088.279,344527825.9493,83428.91932771096,,65.82831493749856,377.04966192088614,190.0926102121582,84755.83006595893,81707.33993404105,3151.19865,HOLD
2025-03-17 17:00:00,83408.7,84320.8,83315.9,84170.7,5064.276,425538096.3839,83458.00876583994,,60.63565041093373,382.41122384184564,228.5563329380957,84673.17538528156,82075.07461471844,2791.1248499999997,HOLD
2025-03-17 16:00:00,83497.5,83841.5,83079.0,83408.7,4712.109,393356605.9535,83456.07508874818,,49.79990635473093,321.4675903173338,247.13858441394333,84639.0637468908,82214.35625310919,2869.20845,HOLD
2025-03-17 15:00:00,82880.1,83673.0,82666.6,83497.5,4655.528,387647586.2629,83457.6995950718,,50.90105397662452,277.14004165491497,253.1388758621377,84617.37117676596,82331.18882323404,3018.84165,HOLD
2025-03-17 14:00:00,82971.2,83325.3,82400.7,82880.1,8885.046,735918164.139,83435.04863055918,,43.72040727133162,190.00090761280444,240.51128221227106,84611.27084760505,82346.91915239496,3339.0504,HOLD
